corporation	stock
4f5e9606-9819-ed54-6154-e8fe8e1412b1	a540a7ed-87a8-2db2-b2a0-76925fe83126
53d07fd3-969e-2eb0-43fa-884399959809	ae93a8bd-a524-4be2-eb75-60b29fe465b2
5b96f756-033a-1a9b-1308-8dfed4309f3c	62de4fdf-8101-cb66-ced9-affb1a8b8b5e
82fef290-705e-5a94-9243-e5067b414155	365187ef-c526-f3b5-3c87-1e5aa0137b6a
caa67dc2-288f-33d4-4732-a12897bc10b2	b5045133-6ca3-eda1-7ec0-8c988123f879
2e68cfef-3661-e763-78fa-2caf35fda7b5	9654daae-12c5-2472-65c9-1dfd1d8407d3
41c02702-dc4f-1ee4-a412-bbf57f5afa04	b4ba6022-ba28-3143-f865-d87f0b27bb88
92efd95b-0619-a9e3-9617-d9b300a9a179	19f7c25b-f7b3-eab8-c490-f8c0375d12c8
cc399866-496e-1b3b-5f78-582cc86990e1	fc72279c-c581-5567-2d0f-47b89d4f803b
139065dc-3004-f642-0b71-ae44c019d901	de16b1da-5c41-e821-1fd5-b221f1cf1c61
84e1c2d1-2a77-0a16-664f-a10b20d554a9	b9756de3-39b1-51bd-cd48-a898238e8deb
fa311994-52ab-8330-310d-b570bf66fc46	2b610d44-ac0d-7408-0a4b-55162bc4e938
b6c73746-6471-219e-f6cc-75f43c831c11	852a1e1e-6f19-e1c9-8e70-25019d4cab97
6f846cc0-552a-4365-3ba6-548c029274b1	3196b83f-15fd-44c2-17d8-c4cee77e1f85
44594075-a90a-db67-7040-3e7ca64aaefc	2da62ce9-bcec-3bef-56bc-6d09c9f208a9
8f4c5c73-b922-7886-a376-10c406c51f9e	05d9fb81-0ea9-96f5-fc6b-43bd453ff2ef
ea7556d5-6c90-713a-5a50-fbeedf1173b8	2f0fb14a-ea11-399f-35e5-6dc3468517b7
7e17959b-540c-8fa0-188f-fcadff5e42c4	37a7bdfd-0851-6a4b-20a1-6268644c2486
d8233487-3c63-95cd-dcbf-0f71ca4d59e0	a972a228-bafa-71f0-c49d-fbf4bca5170f
b1e47c11-ed89-dba4-db65-11a43ecb2983	4832f6db-e94c-c6e5-44d8-401e8b251b80
08ecd7f0-0a34-2f31-13a7-40550a3e50f3	729022ac-3ab3-6c3d-22ee-b1a61291b9ed
be32bad9-40c0-8cd7-1b25-7a10aacff124	54798089-8fc7-8036-9503-2ca93e3fa796
021f3d6e-4657-a8d0-7f28-89577b9f120f	f877fe21-f167-87a0-325d-57db0e6b17f5
f3d32584-1e4e-0394-27ee-0057932bbb1b	b4f91dfe-4ec9-c15c-6d15-e41b4f258f7e
da31abcf-edbb-5de3-34c1-331b6e3bae11	d9d64896-c8ad-6d50-69f9-9c75393a382b
ac6b0226-8c6d-4b1f-eadc-1d6f73562b7b	c18de4b3-ae85-90f9-a3c3-f22dfb734831
92b8bde1-73fc-73a4-92c2-6c097eda28e3	1704a170-5f6e-ea99-6a5c-8e9a74a944ce
4dc4f537-1c48-c31e-dea1-eb31d6df746c	31e6df23-ebd6-e5f5-0367-f2d8054ea199
5c509132-70d1-28ee-a731-48ff44a9d13f	1168bd29-1c22-f04d-4b57-f8e7d7dffb23
b85e699e-fa82-d0d9-d14e-eb218d86a2b2	28aa0d3c-b8d1-0a0d-3a78-aee6e83b49a5
c6353082-8128-85b7-f771-56bcc11eb5fe	b2315d62-aeb8-e9fd-e953-30e29e1cd246
56275759-3f66-e967-a5ed-dc39e464ebcc	3a28548c-0ed0-402d-4474-b0cc21b56ebb
1ead0a2e-5930-0008-c522-1f1afd6c5ecb	c074ff1a-5f2c-dc29-3412-6dc2dd170899
95fb5042-82f0-5535-9f9f-c70bd7d8f4b5	ed8a9c09-3d31-8e1e-9d9d-74c40f872e5a
b3070105-cb18-eba1-cd44-fe610532d14b	adc3f2da-bb7e-6700-6a0a-f6eef68b47e1
7097e2e5-e903-5375-c131-d62e26765ffd	6b376cc2-ebe6-e719-f5f8-33c7d7d1009a
67b6089f-36c3-6fbc-a52a-71d29dd18f0f	2faaccc7-d9ad-5403-b494-743c5258bf88
abf26a28-a4cb-5ac9-4a56-f42fb2bf1b31	e93d90e4-f7cd-d316-99ed-01c3c159efa9
64ae8316-492b-cc9b-dfe6-2181df0237d0	eea02e01-0540-ad92-de4e-3797b7828002
52df46dd-35df-324f-f322-1e678d5bcd6c	65d188bd-e29a-b8be-9da3-4435aede88da
e216a2c0-0189-85e8-7fb9-e32757b75b62	0df512ca-3404-908d-18dc-40288854c035
b55e8669-bafd-757f-bce9-72870c6337a0	7fae2e84-a0ec-62fb-ef68-4934c038e8ac
eb063db7-18d1-52d9-02d7-11c33c11466d	e5af8753-60bb-ce3a-3fcc-cc08ac886346
5dad4aca-b7c9-a9b7-76a8-addfaa6112bc	9c61aeaf-2ddc-5939-58e1-89e9a907512f
a66c20ed-64e9-cbb3-2bba-49edf568f806	312f1091-ea98-d135-f3f4-d1382c532d42
db6cf79f-cf1a-5f14-b1ff-c06042f83961	946f5917-e932-0622-86fa-37e6e570914c
612602c2-7d9b-eb18-94a7-076c17aea468	ff15d336-275d-36dc-e8f4-a16a1ef23601
9b8f5121-2367-4eea-2d09-e0cd4ff5de93	6a9dbb80-4e8b-627c-87db-1ee87124277f
291a075d-09bd-6bed-fafa-da6ee6dca64a	3e406b52-ee6a-18b0-ca1b-128bb5b353d9
55b80004-0d2f-845b-d0ce-66c921a88cce	134f1698-262c-d431-7a47-c86796553b86
a1920670-4f54-53de-d39f-30fc3532a387	e4294037-b1b8-a2b9-cea5-9dbf48a563c6
94156622-9552-32bb-e2ee-c052dc5081d4	0354aae4-7453-af30-1710-30ce25bead08
c38fb4c6-0837-ad44-5f40-85cb70c5cf67	2e75762e-46ed-07ef-2f0a-f98f107804a9
85c89175-4849-a8e7-ff6a-bd1a07731adc	3b5d7150-4b9b-a376-d5e7-4407c822e7cb
1d12122c-5788-c07b-8763-e3c9901765df	5726ea67-5783-7a2f-c609-592eea4bb608
22a3928c-19e1-9bf8-d6b4-a36b95e2c5d8	b64e5eea-46e4-007b-5813-95a8fa60eb88
b52fe488-d8e8-2f34-71cf-ecc2d8a67ed9	8b62dcc6-243a-b758-3bf8-ab15b0a180ac
e90efc88-3a69-72a3-d037-6f1e37ea028a	a2a145ed-a0eb-80f0-8cf9-ce6211dfb029
cd94443d-0ae2-8689-6e22-6befc4cf7167	4db9c2e7-904e-3e3f-57d5-d5b84e36062d
0cdbcb10-bf55-ef29-f328-68a7faaf8664	a1473912-36d4-e2b9-48ec-6f3046871581
77ba8bfa-438b-976f-55fe-e17a1a77fd21	3d3a506b-8f2f-3c7f-dfa9-235d0fc9373c
c2f1d766-1ad8-2cb1-032b-f0d753087db4	078eabb2-fa39-aa76-36e1-75dbde12ed30
2e89056c-85e1-df7f-434e-91204154d919	319368d8-4f13-0807-c7b9-2c1d97e1af2d
4a56b416-f867-8b37-5e74-9abbded234c3	7b98f453-90b6-1b97-bf51-cfecff333f35
c608959e-fbd7-e434-b17f-07ef9cba6dfa	7d8806aa-0a6b-a110-f77b-5af28d0b2fbe
b9b31a2b-f7d6-29e6-65cd-7d0839530712	0fc4a5cb-8c0f-c212-f3ad-df59e04788ef
ab65248d-3d7f-450b-4484-a426b89af01d	eff19ced-d160-6969-acbb-2c93437dfbc4
2d9c0f2d-ac75-964c-c2a1-9300aa4f0ead	4366c7e9-04d8-d6f8-2ddc-59ac4e84b43e
37b3614d-b0ce-cd89-3ef5-a891552a59c7	aa2bb519-0c5d-2986-5e30-334d4b5a364c
5acff1ee-59da-d24c-ce97-c7c6c0f5a526	f5527936-8eb8-0d41-757a-4ef9bbef546b
96d645d0-3ac8-9092-97a1-f8faf66488be	9bc30361-aa3d-6bdd-767f-ca459bafc77a
bf12f5ec-e31e-74ab-386b-29f8851f4f40	c91651ab-b686-6a1f-2ab2-b8054fa260aa
e41fd71f-c0be-08f2-26d9-e71bce84d2e0	eae4beb4-8113-f10c-952c-726a28d3a788
1ffa094c-71b3-5dc1-f796-1a3974f80e8a	7d096acf-5783-c43f-d357-fe9551ebfc35
5b1544ab-b9e8-b8dd-fd9c-5f497b6a094e	7476b86b-da6f-7a3e-33b3-06a3be51df38
2b75fe1d-58f6-7f57-65a7-fad59c4ae79a	dc00cda3-ae87-b6ec-c068-c3a18136d498
2fca722a-3708-3080-7dd5-c4b50a3929e9	ca48e2f1-1198-a842-5d8e-56424fde81e6
38ba2dd6-7a12-e703-12fc-98263bbae502	13b09166-d7de-9ac3-b1e8-68774f7345e4
4f091b5a-e0be-f926-511f-c8042940e262	91999fc8-3f9b-be0e-4876-f7734be31557
f70944d6-31fa-cad7-6867-ae9baa459c5c	bb5a17b5-d8de-fa33-937a-54a9aa19ef3e
d878f1cf-8904-d7e8-b824-631dcd430851	c9e8c7cf-279c-60ff-3770-c5f52786adfb
db44c236-3f41-f9a0-f22d-8dfba2761ac6	b7e499fa-2caf-58d0-ad86-b1ed2d47afe3
2e877752-fe92-1888-baa4-730e900e835d	5cf5b161-f5a6-3fdd-0bf3-0d3c37bac7ca
08c96dbc-4ba7-7816-8c17-089817a7a5b5	47c831cf-aa70-a6d2-77c0-8a41d3e95444
0b712172-155e-095f-e4b1-a087da5aab45	d8805d20-ebe2-d731-584c-ad46de55cd72
b6f5a063-82e5-5fa8-d83a-0e4a4cc73a0a	91c34535-5682-30de-60bb-a8a76dd27133
4b92774f-acfc-e463-996a-9df00c93a539	a1f417a4-2c09-a103-5954-4d8edd0efb62
b69aa2d9-7ee2-1eac-ef7d-f82799b639c7	88e95b69-874e-9627-262b-1ef2ce5bba90
0e77081a-939f-95f7-3734-235096077d73	3519b671-0eba-a24f-19bd-8137f7b65513
18dfb05c-3b03-8410-a252-315486527159	5b18350d-d964-952e-26d1-db86931917f6
23cae200-6d06-c142-f98a-153b46489f6f	ee075655-bf8c-cb7d-99c0-55fbfc288236
f33ef199-dbe5-417d-eafb-e192c895168e	81a64b40-17d0-3d75-3398-2d1704a64e1d
f1158e11-bedf-418c-ec9b-567c5e125de0	a871fa2e-59bb-1588-0cc9-3a353011ec4f
165df0b5-7421-af53-1be0-67c61dd69cf1	daa074e8-0d5c-6f76-cd91-620825fc32bf
31340695-3757-bfbc-069c-ba7153d33a0c	f9e39ba3-3a6d-3b6c-3f4b-6ecf2151bf23
ee918e3f-5920-f49c-90a0-eaccaddfe676	bf9454ab-1bc9-de8e-b92e-910b842ffb97
b0581030-36d8-30ab-97e7-a34d10865a4e	e93139af-4b8f-9333-38d1-068f68173a83
4237713c-1efb-c2a1-a51f-04a10345416d	4d61e996-37a4-1983-c477-d9dfe2aba0b9
e18dfd69-cdbf-1dd4-c4d2-4d88ffe001e4	be041f85-3cbe-be12-5bfc-540b01476103
205ce18d-0349-1639-cd76-73f51128fd70	29614bae-ad7c-01f7-4e36-ac2615d8d269
d04928e3-27c5-f9ec-1b42-972a038f2c94	7f58c4fe-7ceb-9343-c37e-3b9ced9c38d5
28888adc-919f-41eb-5ad7-703bfb956d9c	7f12b2fa-f17a-345f-10e8-e2df551a394a
aee06ce7-85f7-f0a2-1f96-f2535531b43c	c52928c6-72fd-5fde-e655-5812b1aba090
547d6ed2-f3bf-f483-780f-2f4ce9f34d6a	8bbb82a8-a514-a5a1-c718-f50cc02e37fd
e904afe7-1ab5-fdb5-296e-f92ef71dae2f	d2993924-712e-b569-3eda-0a4d28a217b0
14cc5c21-ac77-e74d-12cf-599fc23bfb56	a5aefd34-2aac-9eee-11af-3ec60613b90f
95a05542-4406-dee2-8f18-a1cd0a4c5964	e74b18f2-8303-f4f2-1ecc-5de8d06d7551
e4d38a52-4c61-5b51-da9e-03d6c4dbb464	5a713708-89b7-c37a-8855-b424c1c4a60b
118408e2-04dd-faee-02f6-ef07c8f0e64d	f6ba7f2b-8bda-c963-794f-ad492ae70d7a
714e8c80-ec11-d9b8-bac3-e5911c71fa6f	4346e2d1-f376-2ec0-d8f2-dc9a888e921f
f452f9ba-802e-3bc5-c0f9-978edf382c60	a84aa7a3-1272-f97a-58cd-ad8a3be08f81
01db4676-4824-821a-43f7-3289009fda72	e9e5de2e-0537-a5bc-9e26-de60bc5b1fe2
cf450871-d0c3-4ed4-57c5-996600b1db52	59d4077b-d0f8-6c3a-77b9-c5b828c20557
ce8468dd-5a76-89c2-7e5c-06ee94036355	d47014f0-e96d-d0df-7fb6-b1d25244a097
4cd2b7ed-4fde-3ed7-b11f-96730a756f56	fe19218b-32ec-879a-ee21-22aceb202128
8720537a-6113-fd49-7973-d594d8856ecd	a00a6720-1ebe-675e-a49a-5722028bde9a
d498fbac-ac90-2c5f-a005-c563cb7ca072	3b8f8eae-921f-7800-1f5a-d2a6e2a891c3
ce4678ac-fa9a-3384-e3b2-b81882b68cc0	3966c77b-eb72-d487-be50-7f0c2e02af00
fca542b0-8cb1-3c3a-f51c-b723613d3c33	0625254c-11fb-4f0f-45d4-eae71923cf07
397a1a9f-1371-7790-be58-2694a710f902	de715d6b-dc9e-d04d-3892-4d0446505437
0746bf56-bae0-77eb-0847-a9abc97db40b	f02c9ef8-566a-6cf0-ff71-183aa155e329
ab94b2b4-bbf0-6a68-39c3-492c6d255269	39f8e6b6-9aa4-a1ea-d966-35418d73bf8a
eec7b721-a092-9b0c-edeb-349e390bca5f	20520a1a-9d78-f920-33d3-573fec5b933c
37f5be54-685f-f82f-919b-a4c4f3f6e94d	438c252a-d0fc-31f9-27cc-e2261e6b1320
b3975367-b02d-ecfe-94cb-0f17654319da	24c6417d-66e7-f602-07f0-adc3bb2c5882
1b398254-0a26-4196-3ae0-db83cf015123	30bd13d6-c029-187b-b662-4eb67ece6547
755e8ca6-ac86-c464-9ff1-4935b2ee104b	ddb69776-682a-dc1f-aa69-b5edc4128303
9d7d44f2-1752-ac73-b902-6588fab73846	12adb25f-9a11-3fb9-72a3-e425a86526e2
884f1eba-16f9-2f84-78b0-d144feb7da39	3fd7366a-222e-1758-9956-bffec7758c62
43b657a8-21b4-bd2e-2fa3-73cf511b13e4	fd4967bf-2661-7ab1-ac5a-ce78411620a9
92b7d7ea-9668-4fa2-fab6-d071b9e751d5	c6496def-afb9-3e51-e5a4-639676692c75
9d6517d9-5005-8e35-d8d1-7c74ecbf13b6	acd7d4c4-a7a2-0698-905a-8f47ad8b3be5
6267a894-3394-f8c6-d93e-2a4b1277b968	e8a0acd8-22d0-4408-54ed-1c2e8c60a30c
916a53b5-dc63-e889-1ad6-360d6a490de1	71cf4e93-7fa4-f7fe-7105-f37376eb307c
b5d825e7-f9d5-a582-502b-c1f91af43ddf	a506f43a-3b49-2f81-7477-f5eb4c31a7e0
fcfed70c-d959-a39c-2af4-e670753bebc8	4a9afcb7-0755-8bed-e7c6-6f141deb9ee4
f67753f1-ad1c-3fa5-b3b1-2aea2a1478b2	0a4e1676-85b8-32a5-fcb5-00d7f04c058d
6f05e6e0-ca6c-b49b-81e3-e18f8cd094ee	bf38d782-74f0-e715-0a28-22e098ff7d9f
926dc54c-c043-4f7a-890f-b47fb44da263	872738f1-53d9-afac-0a7d-b8598ad99deb
5888bf76-9e43-b378-3f26-de42cd2b6ae0	95903ebf-605a-dea0-219c-98855f136af7
53a4956c-92c1-e739-210c-6de4943f3199	f3e9e466-d531-4178-ae3d-9cfcd60d2504
b581df69-471b-cd79-674e-37c046215b44	11e5513a-4e00-d4bb-4683-aa2e94e3d8ec
e770cfd8-2c05-4252-3b2d-9645a9912896	802485a7-6441-c352-efe3-5f25f534f57c
15e828bd-a9a0-b734-617f-d48fdfa70864	e0cc651c-9e25-915b-f346-fcdcf29a0778
a66df2ce-96dc-34fe-8d48-d024d4afd7ed	2e8aa274-d1f3-c041-908e-b5275b010f97
3271a2ce-1cf2-dafc-b668-54215dd44fda	f6555924-1ff3-3103-2ef9-8c445a67db28
915c3469-64e9-96c3-10ff-25ea83945178	e3048d90-0333-f39f-8527-893545a3d575
cf1ba971-42e4-16d5-9f50-c43313077fc4	70263bff-541b-facf-9663-8f11ebd080a3
5a7d0bf1-3e83-4ac9-29b6-d5639e0ba654	f18ad237-d4f0-e946-8329-a0e12e8e4ee4
e985dfe1-fb6d-b868-6b65-6c26891b44d1	ae69a02e-184c-6b8e-f828-96df93d42441
85e234e1-68d2-9124-4921-08d6adcc10a8	e118c72b-7d6e-c739-eb12-5f10d21c970f
81f0eef4-43d4-d367-08a7-1af293e9ebd6	9ef89884-d487-4812-8764-f4cf47270f22
f3c482b3-6ad5-85c1-fe9a-53ce3e30cdd8	e837778e-8e88-9181-9733-1cc2fed3d2f0
f00c1384-e436-92c8-a72d-7e23fcef2f5f	ce6b15dc-d8d0-9b10-f71d-54403c1db395
8d7028d9-62c0-4349-010c-4ff712a9d08a	3419a38e-9865-49b2-b0ed-27028535fc97
0f08dd24-7dc4-938d-3797-a27646574377	ab0f6cf7-271c-f361-fa98-e774137eab1a
5683dcef-6976-5f9b-ddf4-fac77c0a9bc3	533b3ab5-649c-03e1-5202-d5036d9f613b
ccaeb628-601e-0044-96a3-66541025e369	b7473a57-6bea-08af-8894-cf3c036f3ebc
23d5e36c-2d33-3ad5-f5cd-a3b2432ea670	25ac4ae9-aa77-1db1-9b90-662dc4141c59
9c010d8f-b455-d250-2f42-a47f8dc61651	46d0e60c-d1a3-b288-11c9-a6a252c96d68
c0cd8814-6e57-7af8-f60c-c61b30e31ff7	672d4910-752b-4383-2b58-63d589c6dab9
b337d696-3454-373c-da1b-fb360a05b2f5	d8a6c698-8bd4-dc43-890d-1f4cef111e06
4941f16a-2c73-6c75-1c2b-059dc10cff3b	f9736062-cdd0-b232-0388-e9dc1bc12272
7c14ea9f-be67-7bdd-72c8-7cc8b567abd6	90f07320-6ff0-146a-f460-6769495b40ca
88be4b66-11c8-cb0b-a4a4-3fbb945b43de	f3476bb1-e9bc-157b-462a-ecca0437fe9c
76d7f2e2-63e7-e221-4900-fe700082914a	2849e921-a904-060c-1af2-ef058e3e24cf
faf9d217-a510-0d65-ffa8-f87ce70a8b6a	bb851ad9-6061-f4ca-f2a0-344ce63740e7
5400e50e-5513-85e1-b214-4e3027521ee6	3793909d-392b-1eb9-bb0a-cc26aa8d7a19
e3a3eb43-ad25-977e-4ff0-5d53d5593c2c	bab2a8e6-966e-ae25-1351-3da1a916ac24
9aca1fa9-cff6-857c-1297-a5c386c77475	794caee7-b8c3-70f2-2000-515b99323bdc
877870a0-58a9-d1bd-7a2b-70bb9437bc52	f5a11844-199d-1870-4a46-78664a73c852
b1030e49-123d-e6cc-22eb-ac362c688d85	fdb24bd2-b277-61f8-4b15-1636ab67aa71
e5cf914b-b2c9-38bb-563b-250adb68e2b4	9b407fa6-e1a7-5d98-8cea-190f9b953bde
b75533e3-0df8-b5de-9cda-0d664388f3ed	744f2d31-2e77-74fd-4e9f-90b59f02cfbe
932f79d7-7a8c-f2f1-3239-54ed6d0203d9	1ac45807-1854-a9f4-789a-296b0600a12a
22ddf0e3-e5be-8f79-6d39-620773e4cd8c	09567b3a-3bb3-e236-cd74-20cd1939195f
5236461f-10b8-4955-5036-c8c04ab91530	0bfb8a2b-bcb9-ba9b-e852-e0944c22572c
5cff0138-e419-4193-af53-9074c1c71230	7a861c99-02a7-dce2-bb3d-a09acccfb5ce
341dfad3-d00d-12fd-9e04-009378a65d18	e0237fce-eb42-92e8-0dbb-9a5ce81ab8fb
72264d90-e98e-7fca-79fb-a33091d11458	f5319cc6-af47-4b74-d116-b60f7bb313b5
37a1caf7-9f54-c04c-966d-6b988fa40b29	04dd2172-8025-5ab2-73e9-813a280a439c
29a8c226-9243-b707-76cc-7d25ad0e332e	0200df0f-e352-a3b1-2cc2-1650db36a18f
7e2574b6-b906-b68e-7490-850e28186a4a	2380f87a-a33f-ee72-caf1-fc6468a6cc8e
32c65a07-7797-08f9-9189-e4e18352b015	85b3db0a-bd72-86fe-4017-f639a198fa50
a52f986a-e163-6516-207f-790992437692	ab8d9e22-da04-ebc0-a01d-a2bdcc453775
e2c2ec66-7f21-ea7c-a322-a4b4e2cc1b51	5efdee2c-5501-7fcb-add8-abbf38ab77f2
1737b505-e892-3432-6516-78ca2ba0c58d	15ae670f-0e3a-25dd-aacd-784b946da648
0b916c31-ca38-3eda-fa57-f09d19e01631	34033a3a-cd27-3e26-b20f-baa88fd8cffd
a9e00ebf-1a94-da2b-36a1-dfa9dd8bafdf	4461d339-25c9-edfc-0797-7b032cfea2ab
ecbbe399-a7e2-7c1d-5d3d-f9cc77a38d49	a3fa32d9-31a3-90a1-81d4-f9fbcdca109d
5734bbad-ff72-632c-aa4b-1e9fd5b0c0d1	504b2677-cbcd-3545-a4da-9eb0ecdbaad3
a762e0a1-3141-c166-7afb-47d72e838263	056dcbe7-e3fc-c473-b394-adb0d5cbe388
b1050282-d3c0-1317-322c-6f6c7ccbb66b	c3177d59-bfd5-1e3a-45a9-e3eb9ae5a5ae
de9db7f8-bf7b-efd5-7e3c-60228288176f	2a40ddd1-9509-cf8e-2a37-99f843bb471c
0d2e47b6-1188-3ec7-5b31-622ce2e033d8	79ce72bb-10ee-a812-7230-cfd04236a906
93d0599b-9dbf-46ff-c278-c8d395b7173d	891c5e31-5777-c286-4987-326370af4a26
6d1b2601-f50b-05cd-9db5-77435b819b4d	dd544147-be1f-ccdd-5b11-d7aefff9d5a1
b2a71985-11f6-04ef-80dd-5b7d38d488c1	b2b50cd8-4f00-9756-4b18-b176fc31e4f2
65e33da7-e77a-0f3e-d0b3-28ed461e7558	d5da4a88-7c7a-fc9c-6815-4593503001c3
bec27d1f-03b9-4ae1-5548-c989c91fbd9c	e59261df-f948-910e-ba39-eeb504fb71f3
34d8ef5d-2550-5083-bc5b-c7590251f81a	48fd12ec-f96b-3efc-c64f-7b6edb5514df
efe64267-5cb5-6274-4606-dd13e37fe879	b783331a-46d4-adc5-6dd7-9d4cabcc2416
ecec2aef-da61-c13b-34b3-f3c17e8e87b3	1bdf242b-9586-a324-8c39-5a5d12d9e70c
b9d97d91-c3ff-0788-195b-3f6b70b889e0	faa30a44-db35-280e-6195-adbe7ba44a3f
76ea97a9-af32-04d1-8493-66288ece6e6b	8c17e16d-24e2-0432-d3d0-8b3ddd16ad0c
ae0c687c-b308-cacb-b1ef-ebf379797fa7	bc78c139-3125-291a-5bb2-958ec49cbf67
008082dd-8fc2-65ca-c519-5d495372feb7	4bd705a0-0813-aa62-2527-da45d0084afb
ef117b72-882b-65e5-6e8b-a57fbce28263	28544177-c904-2664-8dc9-8d79b61221ab
75fd4958-9f9b-5175-106c-88b2dd1e8928	806528dd-e2d7-2f04-e843-612d5bf6b12a
2080fc4c-7f99-12a2-071d-fabb4168c15d	656e9c82-43a9-93b4-6cf2-91cb3147a205
1377affa-b7dd-e880-5245-3852edb45fec	3c1107aa-f907-d782-f4b4-477c210a4729
0ab8b3a6-a524-b8d4-fb1a-21e6dd6dbc5b	6323984f-432a-4c56-60c3-f86be5ebbd2e
1401321f-8e96-b368-0961-a8933c9ec4bd	b61b209b-7958-5c1e-d42e-93f9742cf6da
cc868c4c-c88c-ae30-d78c-297846ad34a1	d23b493d-6270-7d4d-fdcd-45fdab583743
aabc12b8-156d-a435-8043-3eb250b87b03	8b5633c2-a160-eb79-4eda-da8ca0a91dc5
1f78fb27-d20f-a435-cb58-0ec3dd56d7d8	ed29a9de-b3f7-dfb8-f39c-de030da22933
6c307d05-8e33-bca4-d657-fd14ff18949e	90112888-527c-51d8-b853-711152c8f2a8
0d051445-8ca2-e8a9-d0c2-e651db646d0b	cc59516a-dd4d-926d-bee4-b6fd59e12ebd
068162f9-7826-09dd-c484-0acc113ab7d0	164e2d89-64f3-c2f3-dc6b-dab6cb242f13
db918b97-44f7-ecdf-eb10-5705538d7df9	81fd41fd-6269-e09b-99da-2e7cdc1a5eb5
1fd3502d-406d-575a-ca1e-0be9890620ef	4194795a-d686-790c-fc5f-7fce28472156
64129488-1c5d-c521-7e12-ede813d30bf1	5d3d2411-1c26-49d2-3bc9-e7efd8a84897
c01bd728-2f88-12b4-091d-1e607ab6df6c	811aa835-c52a-891e-5b8c-bc09c8c89e5e
4f9b0b1c-cf22-f099-1171-ad413b8c76f9	ee5b8c4d-2a26-5696-9d1c-49a11449f5ed
609377c8-8ec5-4e6d-8e12-e0cfe0c700d7	b301be79-6480-6d02-b584-9d4a2b8c04b5
0b39d3ec-cd42-fa81-a625-128d1cb47c1d	ff546b95-da3d-1175-2bd8-160383e7c9c1
c6bc3614-48de-4b71-9682-68e18da7b832	f90be8fa-b57f-e019-290f-105f35d4e646
881d6685-e1df-4a2a-2309-69cbb92f8c1c	58510655-d61e-8d81-6d06-70563a45f10f
23edcfe2-b8ee-f916-02a8-f21bf838c0a2	0db6f7f4-de19-5e1a-9ff7-ae40e5afeb3b
6b7e7d54-a10a-8cbd-c7b4-c357cafa3508	8bf03f07-6ed9-3e59-9189-38496655665b
ee1c8570-0ba3-eb16-900a-2525959ba3d2	acb099bf-7d4e-4cc0-41b6-da721fe78ce4
9e8d0758-7795-37bd-30be-2ec07395f9e3	64eec80a-517a-8569-0f32-f3f9cdad5bb2
8bd0a82b-6de6-2376-b1fa-8b8cf09c8ee2	ebcebdea-9bfb-c229-6934-75d034e8e016
e8233af2-a841-a828-cfef-489bb956ba97	8fa8df7c-b9e9-081c-6ff3-7dd89580f03d
9ea66d47-b428-e2f1-958c-c7aa85c16ec0	d1717661-7f48-e932-bfcd-3e935a46ce68
efee2c7e-d901-2167-f43a-2d564799163d	a08ad454-6877-7aca-d876-dc1823d5d0ed
e70a4458-93a4-17d5-5ef2-a18ed6ac4334	9ed02e1d-8c31-5e6c-13f1-1d39c56eb161
e1d07d93-a7b2-e326-002a-a529701341c7	c8c77a66-7b21-a5b8-3bb5-8bf4c1ebf210
97b2b8d0-a027-5575-52db-12d0b0d06d69	a17e4b22-2242-6b46-73df-d4db06e5e17a
0485d220-1ab0-8901-a40f-1db3964dc6ef	a10898c6-35c7-dad5-c930-1fa315e3593c
85b10b17-85a8-4916-5fdc-94a628f61052	a1b38280-d818-416d-5af9-a652294b9857
2c40c11a-62d3-49c2-1b93-c75fb6cd0ec3	9ae7a1d4-3212-0fda-1912-d801b67d8537
3bdcf1a4-8c62-3fb4-5b21-e1fd1d5ad520	30bb88b8-322b-cd48-5cc2-a50678118f14
0bd3d153-c25d-fff0-af42-96d905e1878c	2fb60f3f-8a7c-899a-d52d-3c629138b22e
500d7f23-2a25-db5a-c43f-23fa6c82f27d	55017fcd-23e3-6266-ecba-23234df04c8e
264eb95f-19bf-e9b7-8ab6-750939adc05f	da5ea2fb-2c95-0c37-5a05-21f18daec115
3d7989fb-259b-8035-e931-5a93df075f67	d669f997-b7f3-ab8c-170f-3c910010f810
a876197d-7f32-d365-0115-5bad555fc549	5b1260d7-fa1a-d726-0563-d1c245c46d82
c7e08c87-f292-ce70-209d-9f912fc171a6	99971681-aa7c-3051-efc6-3e4dbe5b9df1
9ce00cda-0e17-9190-a15c-8613d1559dff	bd23b257-f31d-8f97-708a-67fb9fda0214
b3ff9030-1523-302d-69f2-f1f4f29c7d43	c7f09873-f47d-bf31-1aab-89df3b15cb9f
9090105a-8693-b168-6b53-08f7f6871ee9	da2923a3-af2d-af89-6b62-3e2c3ffbf6d2
83ca5438-7b31-6d31-0bc2-92def33ae666	0ac0a7be-47fb-708f-eeaa-690abb07fdec
d3bce16a-b551-4ce2-2448-939d6a976754	c55b6a96-524d-f925-5138-3cdf89b2d8f0
15b40213-5417-893a-3296-ed447925af23	eb58d53e-4694-962c-a208-c877cf1b49da
535db814-8f12-0b49-9920-3943391ca077	aa2b7604-892c-ce07-527b-caebfccf930f
b9dc2c5f-fc0a-3ba8-0d77-6179badac3f4	dc836b25-7cb7-9a61-deed-6c3a78b70258
558529d4-0a1c-31e7-5c5b-f9aad1ad4032	bbc004b2-0415-c64a-d9c8-5484aef55bc4
